place_id,place_name,type_1,type_2,type_3,price_level,average_rating,user_ratings_total,formatted_address,latitude,longitude,geohash,upper_geohash,distance,duration
ChIJdePjuHne4EcRDhLgqMTL5go,Domino's Pizza Rouen - Corneille,food,restaurant,,2.0,3.6,269.0,"20 Quai Pierre Corneille, 76000 Rouen, France",49.4380953,1.0933021,u0bc0z,u0bc0,0.3 km,3 mins
ChIJ8RfnAdbd4EcRxsXftZiQrwM,TAVERNE SAINT AMANT,food,restaurant,,2.0,4.4,365.0,"11 Rue Saint-Amand, 76000 Rouen, France",49.4414636,1.096986,u0bc2b,u0bc2,0.4 km,5 mins
ChIJQQe76vTg4EcRTkAVPBN6cl0,Ristorante Del Arte Rouen-Le Grand-Quevilly,food,restaurant,"['meal_delivery', 'meal_takeaway']",,3.8,1262.0,"49 Av. Général Leclerc, 76120 Le Grand-Quevilly, France",49.4155227,1.0461154,u0b9pg,u0b9p,4.9 km,1 hour 5 mins
ChIJK9h9xZ7n4EcRHgZ6Ebe_0kE,Net Mobilier,shopping,store,"['furniture_store', 'home_goods_store']",,5.0,2.0,"6 Rue Saint-Hilaire, 76000 Rouen, France",49.4422075,1.1120311,u0bc32,u0bc3,1.5 km,19 mins
ChIJ0w9nLqvf4EcRldZbtKEq9HE,Fais Ta Pizza,food,restaurant,"['meal_delivery', 'meal_takeaway']",,4.0,2.0,"77 bis Rue d'Elbeuf, 76100 Rouen, France",49.4253255,1.0825093,u0bc0t,u0bc0,1.9 km,25 mins
ChIJdwp3nhfe4EcRuYezOo3ah14,Gymnase Colette Besson,sport,gym,['health'],,4.1,91.0,"7 Rue de Chanzy, 76100 Rouen, France",49.4237608,1.0698938,u0bc0m,u0bc0,2.7 km,35 mins
ChIJ-xW09nDe4EcRqVxTaf-zxmQ,Cours 43,shopping,store,['clothing_store'],,4.0,1.0,"43 Cr Clemenceau, 76100 Rouen, France",49.4337954,1.0897654,u0bc0z,u0bc0,0.9 km,12 mins
ChIJhYbi69Xd4EcRmQQslxZ_J1w,Jacqueline RIU,shopping,store,['clothing_store'],,4.0,13.0,"Av. de Bretagne, 76100 Rouen, France",49.4310478,1.0848067,u0bc0w,u0bc0,1.4 km,17 mins
ChIJW32QnHje4EcRFVZR4oVygqQ,Librairie Rollon,shopping,store,['book_store'],,4.8,42.0,"26 Rue Saint-Romain, 76000 Rouen, France",49.4403384,1.0965057,u0bc2b,u0bc2,0.3 km,4 mins
ChIJi9vVQHne4EcRC8WKpFZMe2I,Hotel Ibis Styles Rouen Cathédrale Centre,accommodation,lodging,,,3.5,306.0,"9 Pl. de la République, 76000 Rouen, France",49.437711,1.0961397,u0bc0z,u0bc0,0.3 km,4 mins
ChIJF8Iydz7c4EcRLcojMMbF_zE,Église Evangélique de Bihorel - Assemblée de Dieu de France,cultural,church,['place_of_worship'],,4.3,14.0,"8 Rue Victor Hugo, 76420 Bihorel, France",49.4565617,1.123682,u0bc3e,u0bc3,3.4 km,50 mins
ChIJhd6MDDbn4EcRknD-IAdpHJY,Le Moulin de Canteleu,food,restaurant,"['bakery', 'store']",,3.8,83.0,"42 Av. de Versailles, 76380 Canteleu, France",49.4474937,1.0351904,u0b9r9,u0b9r,5.4 km,1 hour 15 mins
ChIJS1lI9tXd4EcRNvvwZZofjd8,Dolce Vita,shopping,store,['book_store'],,4.0,8.0,"70 Rue d'Amiens, 76000 Rouen, France",49.4415073,1.0983334,u0bc2b,u0bc2,0.4 km,5 mins
ChIJ--xkhIar4EcRo1jlccNRYfc,Le Bistrot Des Coquets,food,restaurant,['meal_takeaway'],,3.8,51.0,"1 Pl. des Coquets, 76130 Mont-Saint-Aignan, France",49.4623961,1.0796723,u0bc2s,u0bc2,3.0 km,45 mins
ChIJkSlKWnHe4EcRpGmJ8LFl7VA,Maison Elise,shopping,store,['bakery'],,3.8,33.0,"46 Av. Jacques Cartier, 76100 Rouen, France",49.4356637,1.086546,u0bc0x,u0bc0,1.0 km,13 mins
ChIJg0PF6tjd4EcRnoCQWyVh1Kg,La Couronne,food,restaurant,,3.0,4.3,575.0,"31 Pl. du Vieux Marché, 76000 Rouen, France",49.442741,1.0879123,u0bc2b,u0bc2,0.6 km,8 mins
ChIJHzfDXdbd4EcRiAOEHAqgiig,Muses,shopping,store,['clothing_store'],,4.4,41.0,"216 Rte de Neufchâtel, 76420 Bihorel, France",49.4594752,1.1103551,u0bc37,u0bc3,2.7 km,40 mins
ChIJ11XcSBDe4EcRtYDUb_0SmBs,Grande Mosquée de Rouen,cultural,mosque,['place_of_worship'],,4.4,113.0,"2 Rue du Nouveau Monde, 76100 Rouen, France",49.4298843,1.0713323,u0bc0q,u0bc0,2.4 km,32 mins
ChIJiTghA9Td4EcRdcgjWWFZkgs,ATELIER LEPAGE,cultural,art_gallery,,,4.0,2.0,"134 Rue Beauvoisine, 76000 Rouen, France",49.4458947,1.097814,u0bc2c,u0bc2,0.8 km,10 mins
ChIJe-saMyjc4EcRNvIcv7yCx0w,Le Royal,night_life,bar,,,4.2,53.0,"11 Rue Saint-Hilaire, 76000 Rouen, France",49.4421054,1.1114965,u0bc32,u0bc3,1.5 km,19 mins
ChIJbRLsFSbd4EcRyNwjWVbnZ9k,Søstrene Grene,shopping,store,"['furniture_store', 'home_goods_store']",,3.9,69.0,"L'ESPACE DU PALAIS, 8 All. Eugène Delacroix, 76000 Rouen, France",49.44251,1.0932995,u0bc2b,u0bc2,0.4 km,5 mins
ChIJ7djjEHje4EcR-xhZFx8fKRg,Bouchara Rouen,shopping,store,['home_goods_store'],,4.0,493.0,"33 Rue de la Champmesle, 76000 Rouen, France",49.440699,1.0926229,u0bc2b,u0bc2,0.2 km,2 mins
ChIJrY9ijtDd4EcRTEq2x9sEKxg,Hôtel CEline,accommodation,lodging,,,4.0,85.0,"26 Rue de Campulley, 76000 Rouen, France",49.4490693,1.0901998,u0bc2c,u0bc2,1.4 km,19 mins
ChIJ2wfoE0zd4EcRJeQXu81jWuk,Boutique Aigle Rouen,shopping,store,"['clothing_store', 'shoe_store']",,4.3,15.0,"19 Rue Ganterie, 76000 Rouen, France",49.4431506,1.0948976,u0bc2b,u0bc2,0.5 km,6 mins
ChIJq6r-nHje4EcRdjaQhtDsza8,Boutique Zayank,shopping,store,['shoe_store'],,4.0,1.0,"12 Rue de la Croix de Fer, 76000 Rouen, France",49.4412482,1.0954565,u0bc2b,u0bc2,0.3 km,4 mins
ChIJwWjfDKvd4EcRBXK2TlYpdx0,La Criée Bois Guillaume,food,restaurant,['meal_takeaway'],,4.2,729.0,"300 Rue Jean Mermoz, 76230 Bois-Guillaume, France",49.4788327,1.1021214,u0bc3p,u0bc3,5.1 km,1 hour 11 mins
ChIJNw8foszf4EcRdTXAh7DPxhY,PIZZA DI PAULO,food,restaurant,['meal_delivery'],,4.5,40.0,"88 Pl. Saint-Paul, 76000 Rouen, France",49.4344782,1.1066439,u0bc1p,u0bc1,1.2 km,17 mins
ChIJya7nUFbd4EcRJJkF8Q7CED0,Shiki Ramen,food,restaurant,,,4.1,98.0,"9 Rue Beauvoisine, 76000 Rouen, France",49.4432435,1.0955228,u0bc2b,u0bc2,0.5 km,6 mins
ChIJbWwDzHne4EcRqFLxoKAcn4Y,XXL Discothèque,night_life,night_club,['bar'],,3.0,90.0,"25 Rue de la Savonnerie, 76000 Rouen, France",49.4386198,1.0926163,u0bc2b,u0bc2,0.3 km,3 mins
ChIJrVygLTTc4EcRFhuqTlE9zqc,ANTE,shopping,store,['electronics_store'],,3.6,5.0,"5 Bd industriel, 76300 Sotteville-lès-Rouen, France",49.4228106,1.1070545,u0bc1j,u0bc1,2.8 km,35 mins
ChIJwZtwHqbe4EcRN8o_tfMxzg4,Cafés Richard,food,cafe,,,4.0,3.0,"10 Rue des Jardiniers, 76000 Rouen, France",49.4368717,1.1361236,u0bc1z,u0bc1,3.3 km,41 mins
ChIJlQFTaZ7d4EcRnrD2EN9P024,Parc de l'Argilière,nature,park,,,5.0,4.0,"76420 Bihorel, France",49.4608718,1.1239743,u0bc3s,u0bc3,3.5 km,51 mins
ChIJVVoRjNDd4EcRyckEbRGIPXM,Bandol Café Brasserie Pizzeria,night_life,bar,['restaurant'],,3.6,48.0,"27 Rue Verte, 76000 Rouen, France",49.4487536,1.09311,u0bc2c,u0bc2,1.3 km,17 mins
ChIJHZ3J4dXd4EcRKORiTwEcA8s,DELICIOUS,food,cafe,"['bakery', 'restaurant', 'store']",,4.6,166.0,"3 Rue de l'Hôpital, 76000 Rouen, France",49.4424514,1.0975339,u0bc2b,u0bc2,0.6 km,7 mins
ChIJP6rZSirc4EcRhW4sSsZ7LJk,Bibliothèque des Capucins (Rn'Bi),shopping,library,,,4.6,22.0,"21 Rue des Capucins, 76000 Rouen, France",49.4431849,1.1062856,u0bc30,u0bc3,1.2 km,15 mins
ChIJ7z_0Funf4EcRVMDnXrdK978,L'UNIVERS DE LA LITERIE à Rouen,shopping,store,"['furniture_store', 'home_goods_store']",,2.3,3.0,"112 Av. de Caen, 76100 Rouen, France",49.429375,1.0731152,u0bc0q,u0bc0,2.3 km,30 mins
ChIJ0YyhWnje4EcRDIaD7L7UAak,Burton of London,shopping,store,"['shoe_store', 'clothing_store']",,4.2,53.0,"54 Rue du Général Leclerc, 76000 Rouen, France",49.4395249,1.0938172,u0bc2b,u0bc2,0.1 km,1 min
ChIJrUsbxZ_d4EcRywgbADqLyNY,Parc jeu,nature,park,,,5.0,2.0,"Rue Pierre Corneille, 76420 Bihorel, France",49.4639366,1.1310409,u0bc3s,u0bc3,4.2 km,59 mins
ChIJtQdQV0Tc4EcRbiCj5v9SEQE,Le Piano Crepe,food,restaurant,,,4.8,238.0,"3121 Rte de Neufchâtel, 76230 Bois-Guillaume, France",49.4688954,1.118685,u0bc3m,u0bc3,3.8 km,54 mins
ChIJ5b9jsSrc4EcRrSxVMMmQ9do,LE SAINT CLAUDE,night_life,bar,['store'],,4.4,37.0,"90 Rue St Vivien, 76000 Rouen, France",49.442219,1.1034889,u0bc30,u0bc3,0.9 km,11 mins
ChIJBTdWIm3f4EcR4G0bDrMFM4A,Carador,shopping,store,['jewelry_store'],,2.5,8.0,"Centre commercial saint sever, Av. de Bretagne, 76000 Rouen, France",49.4313037,1.0851573,u0bc0w,u0bc0,1.3 km,17 mins
ChIJwdTl6Q7c4EcRDQ3kZsJqnVo,Mosquée de Rouen El-Mouhsinin,cultural,mosque,['place_of_worship'],,4.6,21.0,"Rue le Verrier, 76000 Rouen, France",49.4545654,1.1412428,u0bc3f,u0bc3,5.1 km,1 hour 10 mins
ChIJQcLauHje4EcR_A4sMV6wjVc,Cathédrale Notre Dame de l'Assomption,cultural,church,['place_of_worship'],,4.4,14.0,"3 Rue Saint-Romain, 76000 Rouen, France",49.4402682,1.0961816,u0bc2b,u0bc2,0.3 km,4 mins
ChIJfRtIVqbe4EcRus6_5GdiGJA,CEDEO Rouen Rive Droite : Sanitaire - Chauffage - Plomberie,shopping,store,['home_goods_store'],,3.9,60.0,"3 Rue de l'Aubette, 76000 Rouen, France",49.436901,1.133317,u0bc1z,u0bc1,3.0 km,37 mins
ChIJZf1I0Lng4EcRsC3Pa7JBJ9I,Le Normandy Rouen,food,restaurant,,,4.7,196.0,"19 Bd du Midi, 76100 Rouen, France",49.4315143,1.0374946,u0b9pw,u0b9p,4.8 km,1 hour 0 mins
ChIJU0bzu-bd4EcRobEewlRhbf8,Langlet Peinture,shopping,store,"['painter', 'furniture_store', 'home_goods_store']",,3.3,3.0,"2 Rue François Lamy, 76000 Rouen, France",49.4474402,1.0762582,u0bc23,u0bc2,1.9 km,24 mins
ChIJGV32wqzh4EcRIf550qHphOo,Parc de Lorient,nature,park,,,5.0,1.0,"All. de Lorient, 76120 Le Grand-Quevilly, France",49.4127429,1.0521575,u0b9pg,u0b9p,4.6 km,1 hour 0 mins
ChIJ10Mi8mTe4EcRa7dilnus3DE,Le Veau d'Or,food,restaurant,,,4.4,310.0,"3 Rue Desseaux, 76100 Rouen, France",49.4292182,1.0950781,u0bc0y,u0bc0,1.5 km,19 mins
ChIJVwEd3lfn4EcR95bzqHOxgkI,pompes funèbres privées samson vacandare,shopping,store,"['funeral_home', 'furniture_store', 'home_goods_store']",,5.0,1.0,"68 Rte du Havre, 76000 Rouen, France",49.4508824,1.0580535,u0bc24,u0bc2,3.2 km,41 mins
ChIJ-9PfX5Xe4EcR7UI8bUbYeUc,Restaurant de la Basilique,night_life,bar,['restaurant'],,4.4,256.0,"8 Rue de la Basilique, 76240 Bonsecours, France",49.4222222,1.1244444,u0bc1t,u0bc1,3.2 km,48 mins
ChIJYzfCUnje4EcR9VHcH0x0_pQ,Arthur Bonnet Sn Cuisine,shopping,store,"['furniture_store', 'home_goods_store']",,4.7,12.0,"33 Rue du Bac, 76000 Rouen, France",49.4389713,1.0939341,u0bc2b,u0bc2,0.1 km,2 mins
ChIJlZ8lO2ne4EcRVqfF70rD9Q8,Grégoire Boulangerie Patisserie,shopping,store,['bakery'],,4.2,163.0,"5ter Rue de Sotteville, 76000 Rouen, France",49.4254265,1.087671,u0bc0v,u0bc0,1.9 km,25 mins
ChIJLY7RVW7e4EcRNMYGNK7JiN4,Église Adventiste du Septième Jour,cultural,church,['place_of_worship'],,4.1,14.0,"60 Rue Pierre Renaudel, 76100 Rouen, France",49.4288564,1.0884429,u0bc0y,u0bc0,1.5 km,20 mins
ChIJc52dvfbd4EcRASs1os6UBmw,"Cité Universitaire du Panorama, Bâtiment Maupassant",accommodation,lodging,,,3.5,50.0,"Bd André Siegfried, 76130 Mont-Saint-Aignan, France",49.4569034,1.0628623,u0bc25,u0bc2,3.6 km,52 mins
ChIJgUUzEPzd4EcR1m9hm-KWwtM,Hollister Co.,shopping,store,"['clothing_store', 'shoe_store']",,4.0,650.0,"76 Bd Ferdinand de Lesseps, 76000 Rouen, France",49.4462467,1.0650421,u0bc21,u0bc2,2.6 km,33 mins
ChIJ76nyFcPd4EcR4yvqYgvt7bc,GB SAV ELECTROMENAGER - Magasin électroménager Rouen,shopping,store,['home_goods_store'],,5.0,12.0,"212 Bd Jean Jaurès, 76000 Rouen, France",49.4497778,1.0640155,u0bc24,u0bc2,2.7 km,34 mins
ChIJD8gbZdjd4EcRl2XuMBuKnyU,Au QG,night_life,bar,"['cafe', 'restaurant', 'store']",,4.4,183.0,"4 Rue Ecuyere, 76000 Rouen, France",49.4424164,1.089895,u0bc2b,u0bc2,0.5 km,7 mins
ChIJ3Wi1ed3d4EcR6zDSVH7uuNk,Presbytère,cultural,church,['place_of_worship'],,4.8,4.0,"8 Rue Chasselièvre, 76000 Rouen, France",49.4494302,1.0816002,u0bc29,u0bc2,1.6 km,22 mins
ChIJmQQx5kfe4EcRJj6rRRjcEMU,Gymnase Jean Rostand,sport,gym,['health'],,3.9,56.0,"129 Rue Léon Salva, 76300 Sotteville-lès-Rouen, France",49.4120063,1.0797356,u0bc0e,u0bc0,3.8 km,49 mins
ChIJdU0G6RDe4EcRnybvO1WTyMA,Accro Smart,sport,gym,['health'],,4.8,55.0,"9 Av. de la Libération, 76100 Rouen, France",49.4280812,1.0712931,u0bc0q,u0bc0,2.5 km,33 mins
ChIJ3YqFP7nf4EcR1eV1WcEm3PM,Shack Café,food,cafe,['store'],,4.9,60.0,"82 Rue de la République, 76000 Rouen, France",49.441065,1.098022,u0bc2b,u0bc2,0.4 km,4 mins
ChIJh3s8YkTc4EcRMz0mtFNF54c,Fujiya Sushi I Buffet à volonté,food,restaurant,,,4.3,611.0,"3182 Rte de Neufchâtel, 76230 Bois-Guillaume, France",49.4691543,1.1193909,u0bc3m,u0bc3,3.8 km,55 mins
ChIJfVrDHw7e4EcRbZ8_W7uoUG4,Europe Transaction,shopping,store,"['furniture_store', 'home_goods_store']",,4.2,32.0,"20 Bis Av. Jean Rondeaux, 76100 Rouen, France",49.4310755,1.0726861,u0bc0q,u0bc0,2.4 km,31 mins
ChIJJ4BfwWTd4EcR7aAzzOhX3sA,Blast Burger Shop,food,restaurant,,,4.9,70.0,"14 Pl. Cauchoise, 76000 Rouen, France",49.4461565,1.0863675,u0bc29,u0bc2,1.0 km,14 mins
ChIJV5A1pmrc4EcREInO-x2_5jk,Accrosport Bihorel,sport,gym,['health'],,4.0,205.0,"1 Rue Jean Fréret, 76420 Bihorel, France",49.4625496,1.1265332,u0bc3s,u0bc3,3.7 km,54 mins
ChIJMe00MAze4EcRov093jKJioc,PAUL Rondeaux,food,cafe,"['bakery', 'restaurant', 'store']",,3.8,350.0,"2 Av. Jean Rondeaux, 76100 Rouen, France",49.4345884,1.0754495,u0bc0r,u0bc0,2.0 km,26 mins
ChIJSU57A_zd4EcR25-KdLS5O9A,Foot Locker,shopping,store,"['clothing_store', 'shoe_store']",,4.4,32.0,"Centre Commercial Docks, 76 Bd Ferdinand de Lesseps, 76000 Rouen, France",49.446075,1.065421,u0bc21,u0bc2,2.6 km,33 mins
ChIJ92quWvzd4EcRsQLuJLvRgE8,What For,shopping,store,['shoe_store'],,3.9,10.0,"76 Bd Ferdinand de Lesseps, 76047 Rouen, France",49.4459558,1.06554,u0bc21,u0bc2,2.5 km,31 mins
ChIJLVwmZWje4EcRg02uyvGarHc,Le Royal de Sotteville,food,restaurant,,1.0,4.2,1285.0,"9-11 Rue Pierre Corneille, 76300 Sotteville-lès-Rouen, France",49.4232394,1.0904275,u0bc0v,u0bc0,2.2 km,29 mins
ChIJnb6Cx13e4EcRTwdgg-SnE7o,Gymnase Renan Michelet,sport,gym,['health'],,3.9,32.0,"Rue Pierre Corneille, 76300 Sotteville-lès-Rouen, France",49.4199268,1.0920228,u0bc0u,u0bc0,2.6 km,34 mins
ChIJ3zrt3nHe4EcRmBAjrNDrFjs,MADS Informatique,shopping,store,['electronics_store'],,4.5,8.0,"Attention! ne reçoit pas les clients, 72 Rue de Lessard, 76100 Rouen, France",49.4317044,1.0907767,u0bc0y,u0bc0,1.2 km,16 mins
ChIJQWu6_tXd4EcROk9igp0Sr2c,BUD SKATESHOP,shopping,store,"['shoe_store', 'clothing_store']",,4.7,122.0,"10 Rue Thouret, 76000 Rouen, France",49.441656,1.092119,u0bc2b,u0bc2,0.4 km,4 mins
ChIJWeeaD8Pf4EcROjUFsoQk2Yo,Poké Time Rouen,food,restaurant,,,4.9,355.0,"8 Rue du Père Adam, 76000 Rouen, France",49.4408927,1.0983969,u0bc2b,u0bc2,0.4 km,5 mins
ChIJsyVZxdXd4EcRv2mQDDYrzjw,Chez Georges,food,restaurant,,,3.0,2.0,"76000 Rouen, France",49.4432695,1.0982208,u0bc2b,u0bc2,0.6 km,8 mins
ChIJRcEAIr3d4EcRBPC121hLoFU,Eglise Saint-Aignan - Village,cultural,church,['place_of_worship'],,4.4,29.0,"11 Bis Pl. de l'Église, 76130 Mont-Saint-Aignan, France",49.4709688,1.0845403,u0bc2t,u0bc2,4.1 km,58 mins
ChIJJ8VwQWze4EcRCxir2sjIAFo,Atelier du cycle rouennais,shopping,store,['bicycle_store'],,3.9,99.0,"47 Rue d'Elbeuf, 76100 Rouen, France",49.4277045,1.0841133,u0bc0w,u0bc0,1.7 km,21 mins
ChIJJcYQNtnd4EcRt3tp4L3imOk,Au Verre Dit Vin,night_life,bar,['restaurant'],,3.7,7.0,"84 Rue Cauchoise, 76000 Rouen, France",49.4453305,1.0869044,u0bc29,u0bc2,0.9 km,12 mins
ChIJGUNbC3je4EcR-cpPlw07gmU,PAUL Gros Horloge,food,cafe,"['bakery', 'restaurant', 'store']",,3.4,714.0,"2 Rue du Bec, 76000 Rouen, France",49.4411354,1.0929891,u0bc2b,u0bc2,0.2 km,3 mins
ChIJC3mgQ3_e4EcR4cLI3wDdWyg,Art'Antik,shopping,store,"['furniture_store', 'home_goods_store']",,4.6,7.0,"30 Rue aux Ours, 76000 Rouen, France",49.4405961,1.0917477,u0bc2b,u0bc2,0.3 km,3 mins
ChIJJWPfLuvf4EcRRi9Hf9rxtYQ,Aesthetic Circle Record Shop,shopping,store,"['electronics_store', 'home_goods_store']",,4.7,37.0,"41 Rue des Bonnetiers, 76000 Rouen, France",49.4397622,1.0953269,u0bc2b,u0bc2,37 m,1 min
ChIJSVrTM9bd4EcRVo1dqF30Sh8,Equivalenza,shopping,store,['clothing_store'],,4.0,26.0,"74 Rue des Carmes, 76000 Rouen, France",49.4422044,1.0949966,u0bc2b,u0bc2,0.3 km,4 mins
ChIJ1WUcHove4EcRnD87QG3-5tU,MDA Electroménager Discount,shopping,store,['home_goods_store'],,4.2,206.0,"8 Rue François Arago, 76300 Sotteville-lès-Rouen, France",49.4223706,1.1047077,u0bc1j,u0bc1,2.5 km,32 mins
ChIJdfp3OH7e4EcRKOoCgi_ReRY,L'Arène Rouen,sport,gym,['health'],,4.1,233.0,"52 Rue Pierre Corneille, 76140 Le Petit-Quevilly, France",49.4229698,1.0510112,u0b9pv,u0b9p,4.2 km,55 mins
ChIJ4_dhwBve4EcRrV3kKnplL7Y,Tacos Chicken Land,food,restaurant,['meal_takeaway'],1.0,4.3,70.0,"74 Av. Jean Jaurès, 76140 Le Petit-Quevilly, France",49.4277147,1.0660675,u0bc0q,u0bc0,2.8 km,37 mins
ChIJHcPn9Sfc4EcRWt5rit7fyII,Rouen Taekwondo Academy,sport,gym,['health'],,4.8,13.0,"Rue de l'Abreuvoir, 76000 Rouen, France",49.4413122,1.115234,u0bc32,u0bc3,1.9 km,24 mins
ChIJOVmHV_zO4EcRMuWxEAZTfs0,MC Sono,shopping,store,"['electronics_store', 'home_goods_store']",,5.0,15.0,"55 Rue Saint-Eloi, 76000 Rouen, France",49.4412504,1.0867804,u0bc28,u0bc2,0.7 km,8 mins
ChIJz0FPIGve4EcRt6IWlRdX9dk,PARADIS,shopping,store,"['movie_rental', 'clothing_store']",,4.0,13.0,"96 Rue d'Elbeuf, 76100 Rouen, France",49.423969,1.081186,u0bc0t,u0bc0,2.1 km,28 mins
ChIJNXO3NtDd4EcRMKnUpecbw5k,Bisou,night_life,bar,['restaurant'],,4.5,344.0,"6 Rue Thomas Corneille, 76000 Rouen, France",49.4432001,1.0869153,u0bc28,u0bc2,0.7 km,9 mins
ChIJP5cGEUje4EcRfEXL_BS_g2g,dfe,sport,gym,['health'],,3.5,2.0,"Av. du 14 Juillet, 76300 Sotteville-lès-Rouen, France",49.4101764,1.0803203,u0bc0d,u0bc0,3.9 km,51 mins
ChIJ_9nyZuDd4EcRUuzVIlyPYVo,Assemblee Evangelique Bethesda,cultural,church,['place_of_worship'],,4.2,6.0,"47 Rue de le Nostre, 76000 Rouen, France",49.4436598,1.0797233,u0bc28,u0bc2,1.3 km,16 mins
ChIJmySYp3_e4EcRfosIsy1V5sA,Boulangerie Saint Maclou,shopping,store,['bakery'],,4.3,18.0,"144 Rue Martainville, 76000 Rouen, France",49.4396539,1.1002068,u0bc30,u0bc3,0.5 km,5 mins
ChIJjx8qhtfd4EcRk1f2hsDg8dc,Au Jardin de Chine,food,restaurant,,2.0,4.5,250.0,"36 Rue Percière, 76000 Rouen, France",49.4434923,1.0923057,u0bc2b,u0bc2,0.6 km,8 mins
ChIJXdYiXNnd4EcRxkmoV6wLLI4,Quasar Studio,shopping,store,"['electronics_store', 'home_goods_store']",,4.9,20.0,"2 Rue Lezurier de la Martel, 76000 Rouen, France",49.4464776,1.0875744,u0bc29,u0bc2,1.1 km,15 mins
ChIJT6mb64be4EcRnDJy0cN4gl4,Gym St Paul,sport,gym,['health'],,1.0,1.0,"76000 Rouen, France",49.4346985,1.1067036,u0bc1p,u0bc1,1.2 km,17 mins
ChIJD_TAgaXd4EcR3u8mnpwyV3I,Studio Fitness - La Vatine,sport,gym,['health'],,4.5,103.0,"33 Sq. Raymond Aron, 76130 Mont-Saint-Aignan, France",49.4746069,1.0928995,u0bc2y,u0bc2,4.7 km,1 hour 7 mins
ChIJJ1TV1H_e4EcRiQyi6zGAmxI,Le Bistrot du Coin,night_life,bar,,,4.7,32.0,"86 Rue Martainville, 76000 Rouen, France",49.4389518,1.1026615,u0bc30,u0bc3,0.7 km,8 mins
ChIJR4hSw9Dd4EcRjDB4t_-O9KE,Maliterie Rouen,shopping,store,"['furniture_store', 'home_goods_store']",,4.8,39.0,"5 Bd de la Marne, 76000 Rouen, France",49.4470166,1.0942148,u0bc2c,u0bc2,1.1 km,15 mins
ChIJlW48N9nd4EcRORrThwyuGIg,Les Mondes Perdus,shopping,store,"['book_store', 'electronics_store', 'home_goods_store']",,3.9,102.0,"76 Rue Cauchoise, 76000 Rouen, France",49.4451002,1.0871026,u0bc29,u0bc2,0.9 km,11 mins
ChIJuW9_RH_e4EcRq4J1ucVZglg,Galerie Lernon,cultural,art_gallery,,,4.3,3.0,"7 Rue Damiette, 76000 Rouen, France",49.440142,1.0979753,u0bc2b,u0bc2,0.3 km,4 mins
ChIJAQQDTdbd4EcRZDdpgM9d9OM,IKKS Women,shopping,store,"['shoe_store', 'clothing_store']",,4.0,11.0,"25 Rue Ganterie, 76000 Rouen, France",49.443184,1.094805,u0bc2b,u0bc2,0.5 km,6 mins
ChIJH5FR4nHe4EcRVGdvU5f6BgE,Jeff de Bruges,food,restaurant,['store'],,3.7,17.0,"Centre Commercial Saint Sever - Kiosque, Rue Henri Gadeau de Kerville, 76100 Rouen, France",49.4309018,1.0836037,u0bc0w,u0bc0,1.5 km,19 mins
ChIJz2_rmYzd4EcRVLwNQY762Bo,Blotti,food,cafe,['restaurant'],,3.8,274.0,"30 Rue Socrate, 76000 Rouen, France",49.4432314,1.0941902,u0bc2b,u0bc2,0.5 km,7 mins
ChIJD_lL1lLf4EcRw2k_bJFI6pk,MBS NBIS,shopping,store,['electronics_store'],,5.0,1.0,"31 Rte de Darnétal, 76000 Rouen, France",49.4393268,1.1333387,u0bc3b,u0bc3,3.2 km,41 mins
ChIJ8ai-Kyvc4EcR-UUA805OY_Q,Église catholique Saint-Maclou,cultural,church,"['tourist_attraction', 'place_of_worship']",,4.5,1226.0,"7 Pl. Barthélémy, 76000 Rouen, France",49.4397944,1.0983324,u0bc2b,u0bc2,0.3 km,4 mins
ChIJkVWpE9Xd4EcRFJf7vxHYVVE,Parc de l'Hôtel de Ville,cultural,tourist_attraction,['park'],,4.2,1221.0,"Pl. Saint-Vivien, 76000 Rouen, France",49.442533,1.1011283,u0bc30,u0bc3,0.7 km,9 mins
ChIJ___PCdfd4EcRb35KXyoo8Tc,Des Petits Hauts,shopping,store,['clothing_store'],,5.0,2.0,"52 Rue Ganterie, 76000 Rouen, France",49.4436423,1.0937018,u0bc2b,u0bc2,0.6 km,7 mins
ChIJu1bwy9jd4EcRstGfbRrALjA,Best Western Plus Hôtel Littéraire Gustave Flaubert,accommodation,lodging,,,4.3,513.0,"33 Rue du Vieux Palais, 76000 Rouen, France",49.4426077,1.0868578,u0bc28,u0bc2,0.7 km,9 mins
ChIJ1zeFgW3e4EcRh7amPh5rnEE,E.Leclerc TRAITEUR Rouen,food,restaurant,"['bakery', 'meal_takeaway', 'store']",,4.3,31.0,"Centre Commercial Saint Sever, Rue Henri Gadeau de Kerville, 76100 Rouen, France",49.4303052,1.0827894,u0bc0w,u0bc0,1.6 km,21 mins
ChIJFX4-ANbd4EcRq59P3Lm9n9k,La Bohème Discothèque,night_life,night_club,,,2.7,82.0,"12 Pl. Saint-Amand, 76000 Rouen, France",49.4415141,1.0974787,u0bc2b,u0bc2,0.5 km,6 mins
ChIJc5F8Tdjd4EcRJ0sWXHMBs7M,Eglise,cultural,church,['place_of_worship'],,3.5,4.0,"32 Rue Sainte-Croix-des-Pelletiers, 76000 Rouen, France",49.4442073,1.0900763,u0bc2c,u0bc2,0.8 km,10 mins
